date,n1,n2,n3,n4,n5,e1,e2,cal_day_of_week,cal_day_of_month,cal_day_of_year,cal_iso_week,cal_month,cal_quarter,cal_year,cal_season,cal_day_even,cal_month_even,cal_month_period,cal_year_period,cal_days_since_jan1,cal_days_until_dec31,astro_moon_age_days,astro_moon_illumination_pct,astro_moon_phase,astro_earth_moon_distance_km,astro_earth_sun_distance_km
2021-06-04,7,20,36,40,46,2,4,4,4,155,22,6,2,2021,Été,True,True,Début,Milieu,154,210,24.041829726345895,26.09689712524414,Dernier Quartier,401405.14288756816,151780453.865331
2021-06-08,2,11,26,36,47,7,9,1,8,159,23,6,2,2021,Été,True,True,Début,Milieu,158,206,28.041829726505966,2.371173620223999,Dernier Croissant,406021.95293449954,151860615.24953163
2021-06-11,9,17,21,33,39,7,11,4,11,162,23,6,2,2021,Été,False,True,Milieu,Milieu,161,203,1.3801300645354786,1.8031344413757324,Nouvelle Lune,401499.6393051747,151912189.60394946
2021-06-15,11,21,26,30,31,2,3,1,15,166,24,6,2,2021,Été,False,True,Milieu,Milieu,165,199,5.380130064142577,26.161640167236328,Premier Croissant,387994.8716960161,151969167.4955003
2021-06-18,11,20,27,30,41,3,5,4,18,169,24,6,2,2021,Été,True,True,Milieu,Milieu,168,196,8.380130064098921,57.57872009277344,Premier Quartier,373796.13186997885,152003621.73226908
2021-06-22,6,24,26,27,41,3,8,1,22,173,25,6,2,2021,Été,True,True,Fin,Milieu,172,192,12.380130064484547,94.48982238769531,Lune Gibbeuse Croissante,360239.91892030986,152040643.98668522
2021-06-25,1,29,30,33,36,3,12,4,25,176,25,6,2,2021,Été,False,True,Fin,Milieu,175,189,15.380130064128025,98.32241821289062,Pleine Lune,364909.463053587,152063042.80727607
2021-06-29,6,12,20,24,48,5,6,1,29,180,26,6,2,2021,Été,False,True,Fin,Milieu,179,185,19.380130064266268,70.25921630859375,Lune Gibbeuse Décroissante,386970.6670665582,152085887.46426407
2021-07-02,9,14,29,38,49,7,10,4,2,183,26,7,3,2021,Été,True,False,Début,Milieu,182,182,22.38013006444089,40.91040802001953,Dernier Quartier,400999.0137945745,152096569.70433885
2021-07-06,2,5,21,27,42,9,11,1,6,187,27,7,3,2021,Été,True,False,Début,Milieu,186,178,26.380130064295372,9.491253852844238,Dernier Croissant,404617.9514242523,152100154.22897163
2021-07-09,6,19,36,37,49,4,11,4,9,190,27,7,3,2021,Été,False,False,Début,Milieu,189,175,29.380130064520927,0.11571137607097626,Dernier Croissant,398165.34035027766,152093859.01904443
2021-07-13,5,6,8,11,22,3,4,1,13,194,28,7,3,2021,Été,False,False,Milieu,Milieu,193,171,3.78014678555337,14.639257431030273,Premier Croissant,384911.28605255723,152072904.7083802
2021-07-16,5,16,42,47,49,3,11,4,16,197,28,7,3,2021,Été,True,False,Milieu,Milieu,196,168,6.780146785094985,43.48185729980469,Premier Croissant,374298.4292670682,152048151.87161255
2021-07-20,3,12,19,41,48,6,9,1,20,201,29,7,3,2021,Été,True,False,Milieu,Milieu,200,164,10.780146785487887,85.72830200195312,Premier Quartier,364741.7867711109,152005191.0763869
2021-07-23,23,24,26,34,50,2,4,4,23,204,29,7,3,2021,Été,False,False,Fin,Milieu,203,161,13.780146785160468,99.78726959228516,Lune Gibbeuse Croissante,368302.1387117308,151967241.4822648
2021-07-27,5,9,19,21,25,10,12,1,27,208,30,7,3,2021,Été,False,False,Fin,Milieu,207,157,17.780146785167744,83.71620178222656,Pleine Lune,387283.65814971784,151910138.75652274
2021-07-30,10,23,33,35,37,5,10,4,30,211,30,7,3,2021,Été,True,False,Fin,Milieu,210,154,20.780146785218676,57.012779235839844,Lune Gibbeuse Décroissante,400564.98509579286,151861863.59144354
2021-08-03,17,21,23,45,46,7,11,1,3,215,31,8,3,2021,Été,False,True,Début,Milieu,214,150,24.780146785378747,20.926776885986328,Dernier Quartier,403066.19694552495,151788603.75467017
2021-08-06,7,14,21,26,32,4,12,4,6,218,31,8,3,2021,Été,True,True,Début,Milieu,217,147,27.780146785131365,3.314279317855835,Dernier Croissant,394414.149533113,151725990.49105984
2021-08-10,9,37,47,48,49,2,7,1,10,222,32,8,3,2021,Été,True,True,Début,Milieu,221,143,2.2568777483684244,5.9955925941467285,Nouvelle Lune,379937.63273309416,151631401.8410487
2021-08-13,6,12,44,47,49,8,12,4,13,225,32,8,3,2021,Été,False,True,Milieu,Milieu,224,140,5.2568777479973505,30.10099220275879,Premier Croissant,372559.1796847743,151552328.297657
2021-08-17,12,31,41,42,47,4,6,1,17,229,33,8,3,2021,Été,False,True,Milieu,Milieu,228,136,9.256877748164698,74.30707550048828,Premier Quartier,369191.1643523458,151438015.84543765
2021-08-20,3,9,19,20,23,9,11,4,20,232,33,8,3,2021,Été,True,True,Milieu,Milieu,231,133,12.256877747953695,96.4144287109375,Lune Gibbeuse Croissante,373625.6691100208,151347600.22410345
2021-08-24,19,21,36,44,50,3,10,1,24,236,34,8,3,2021,Été,True,True,Fin,Milieu,235,129,16.256877748128318,93.74678802490234,Pleine Lune,389393.2654203309,151222712.5325446
2021-08-27,2,3,31,46,50,8,12,4,27,239,34,8,3,2021,Été,False,True,Fin,Milieu,238,126,19.25687774826656,72.71361541748047,Lune Gibbeuse Décroissante,400914.06106234365,151125894.70054787
2021-08-31,5,13,17,32,43,2,10,1,31,243,35,8,3,2021,Été,False,True,Fin,Milieu,242,122,23.256877748317493,35.782047271728516,Dernier Quartier,402184.8341179853,150991608.77773792
2021-09-03,5,7,13,29,35,3,7,4,3,246,35,9,3,2021,Automne,False,False,Début,Fin,245,119,26.25687774815742,11.521791458129883,Dernier Croissant,391450.3475904093,150886088.2192696
2021-09-07,7,19,35,42,43,7,9,1,7,250,36,9,3,2021,Automne,False,False,Début,Fin,249,115,0.7974086614922271,0.9758016467094421,Nouvelle Lune,374171.4355558285,150737874.36741388
2021-09-10,1,6,7,18,28,2,8,4,10,253,36,9,3,2021,Automne,True,False,Début,Fin,252,112,3.797408661877853,17.929176330566406,Premier Croissant,368598.72440871544,150620958.23063537
2021-09-14,12,18,35,38,45,2,8,1,14,257,37,9,3,2021,Automne,True,False,Milieu,Fin,256,108,7.797408661848749,61.093841552734375,Premier Quartier,372070.4663654095,150459066.1181163
2021-09-17,5,7,8,10,34,1,9,4,17,260,37,9,3,2021,Automne,False,False,Milieu,Fin,259,105,10.797408661615918,88.85400390625,Premier Quartier,379333.31542919704,150335159.26663107
2021-09-21,20,25,26,30,38,2,8,1,21,264,38,9,3,2021,Automne,False,False,Fin,Fin,263,101,14.797408661725058,99.13585662841797,Pleine Lune,393040.27681063936,150169201.12617034
2021-09-24,2,12,20,27,41,10,12,4,24,267,38,9,3,2021,Automne,True,False,Fin,Fin,266,98,17.79740866154316,86.11590576171875,Pleine Lune,402266.0251056155,150044812.77137625
2021-09-28,6,7,12,33,39,1,7,1,28,271,39,9,3,2021,Automne,True,False,Fin,Fin,270,94,21.79740866170323,52.50285720825195,Lune Gibbeuse Décroissante,402329.765778015,149878729.7967243
2021-10-01,1,15,19,26,48,6,12,4,1,274,39,10,4,2021,Automne,False,True,Début,Fin,273,91,24.79740866154316,24.292917251586914,Dernier Quartier,390254.28696225234,149753342.76840067
2021-10-05,11,13,14,36,45,7,9,1,5,278,40,10,4,2021,Automne,False,True,Début,Fin,277,87,28.79740866155771,0.6895436644554138,Dernier Croissant,369359.6069161294,149583826.85349098
2021-10-08,1,10,23,42,46,3,5,4,8,281,40,10,4,2021,Automne,True,True,Début,Fin,280,84,2.3712739409747883,7.824355602264404,Nouvelle Lune,363393.4103175971,149454400.54740953
2021-10-12,6,13,22,45,49,10,11,1,12,285,41,10,4,2021,Automne,True,True,Milieu,Fin,284,80,6.371273941011168,46.63782501220703,Premier Croissant,372440.3015892008,149279855.59794042
2021-10-15,21,26,31,34,49,2,5,4,15,288,41,10,4,2021,Automne,False,True,Milieu,Fin,287,77,9.371273941018444,77.79348754882812,Premier Quartier,383759.5652473318,149149403.8681456
2021-10-19,4,20,36,40,41,1,6,1,19,292,42,10,4,2021,Automne,False,True,Milieu,Fin,291,73,13.371273940945684,99.2967758178711,Lune Gibbeuse Croissante,397215.9178102415,148978951.696802
2021-10-22,12,17,22,33,39,2,12,4,22,295,42,10,4,2021,Automne,True,True,Fin,Fin,294,70,16.371273941193067,95.53451538085938,Pleine Lune,404162.22303208,148854786.26020646
2021-10-26,12,15,20,42,44,1,2,1,26,299,43,10,4,2021,Automne,True,True,Fin,Fin,298,66,20.37127394091658,69.02479553222656,Lune Gibbeuse Décroissante,403061.1812860574,148694409.99143752
2021-10-29,10,15,28,32,49,3,9,4,29,302,43,10,4,2021,Automne,False,True,Fin,Fin,301,63,23.371273941309482,40.21391296386719,Dernier Quartier,390867.6603179658,148577654.355762
2021-11-02,2,3,17,29,43,1,4,1,2,306,44,11,4,2021,Automne,True,False,Début,Fin,305,59,27.371273941229447,6.091531276702881,Dernier Croissant,367233.07179481356,148425401.22614846
2021-11-05,2,12,25,30,41,8,11,4,5,309,44,11,4,2021,Automne,False,False,Début,Fin,308,56,0.9482037493144162,1.3520032167434692,Nouvelle Lune,358851.90482461534,148312872.11951753
2021-11-09,17,25,26,33,36,1,8,1,9,313,45,11,4,2021,Automne,False,False,Début,Fin,312,52,4.948203749489039,31.60374641418457,Premier Croissant,370369.8094962406,148165202.18806627
2021-11-12,2,9,15,47,50,6,9,4,12,316,45,11,4,2021,Automne,True,False,Milieu,Fin,315,49,7.948203749532695,63.81328201293945,Premier Quartier,385734.6901484724,148057800.20000213
2021-11-16,9,19,21,32,36,3,4,1,16,320,46,11,4,2021,Automne,True,False,Milieu,Fin,319,45,11.948203749350796,94.16742706298828,Lune Gibbeuse Croissante,400640.8121142703,147921971.68325818
2021-11-19,22,26,38,47,50,2,6,4,19,323,46,11,4,2021,Automne,False,False,Milieu,Fin,322,42,14.948203749328968,99.81229400634766,Pleine Lune,405745.2557205422,147826963.94703373
2021-11-23,17,21,36,42,46,7,10,1,23,327,47,11,4,2021,Automne,False,False,Fin,Fin,326,38,18.94820374939445,83.28631591796875,Lune Gibbeuse Décroissante,403295.14090163534,147710136.97753465
2021-11-26,1,20,41,42,50,3,7,4,26,330,47,11,4,2021,Automne,True,False,Fin,Fin,329,35,21.94820374953997,57.10800552368164,Lune Gibbeuse Décroissante,392082.39034525177,147629779.42531928
2021-11-30,19,20,26,33,43,1,4,1,30,334,48,11,4,2021,Automne,True,False,Fin,Fin,333,31,25.948203749459935,16.948558807373047,Dernier Croissant,368342.4033113449,147531142.58082238
2021-12-03,21,22,29,32,46,9,10,4,3,337,48,12,4,2021,Hiver,False,True,Début,Fin,336,28,28.9482037495618,0.3696194291114807,Dernier Croissant,357141.84359394485,147462287.6076525
2021-12-07,22,31,38,46,47,7,11,1,7,341,49,12,4,2021,Hiver,False,True,Début,Fin,340,24,3.51179658727051,17.384077072143555,Nouvelle Lune,367282.42727721256,147376455.18448058
2021-12-10,11,21,33,38,42,2,8,4,10,344,49,12,4,2021,Hiver,True,True,Début,Fin,343,21,6.5117965876852395,47.68228530883789,Premier Croissant,385192.0236588633,147317462.1124148
2021-12-14,19,21,37,47,48,3,6,1,14,348,50,12,4,2021,Hiver,True,True,Milieu,Fin,347,17,10.511796587314166,84.04959869384766,Premier Quartier,402399.915348623,147248526.88869345
2021-12-17,1,2,15,30,35,2,7,4,17,351,50,12,4,2021,Hiver,False,True,Milieu,Fin,350,14,13.511796587546996,98.37432098388672,Lune Gibbeuse Croissante,406297.18724777875,147205548.2600119
2021-12-21,12,17,21,34,38,2,3,1,21,355,51,12,4,2021,Hiver,False,True,Fin,Fin,354,10,17.511796587481513,93.68809509277344,Pleine Lune,401985.9841186799,147160830.86938164
2021-12-24,2,26,28,34,41,5,10,4,24,358,51,12,4,2021,Hiver,True,True,Fin,Fin,357,7,20.511796587408753,72.82302856445312,Lune Gibbeuse Décroissante,392047.17623607366,147136773.53739348
2021-12-28,4,6,15,17,29,9,12,1,28,362,52,12,4,2021,Hiver,True,True,Fin,Fin,361,3,24.511796587561548,31.44599723815918,Dernier Quartier,371315.6792774873,147116309.64676607
2021-12-31,7,22,25,43,49,6,7,4,31,365,52,12,4,2021,Hiver,False,True,Fin,Fin,364,0,27.51179658769979,5.640953540802002,Dernier Croissant,359210.2458287936,147108168.67415482
2022-01-04,18,28,35,36,41,6,11,1,4,4,1,1,1,2022,Hiver,True,False,Début,Début,3,361,2.06007532615331,6.3098626136779785,Nouvelle Lune,365593.8915850901,147105101.3197427
2022-01-07,2,14,37,44,50,7,11,4,7,7,1,1,1,2022,Hiver,False,False,Début,Début,6,358,5.060075326320657,30.910526275634766,Premier Croissant,383462.73573356745,147108712.5945593
2022-01-11,4,23,32,33,44,9,12,1,11,11,2,1,1,2022,Hiver,False,False,Milieu,Début,10,354,9.060075326167862,69.68701171875,Premier Quartier,402453.4505472449,147123211.19419336
2022-01-14,6,17,25,31,46,9,12,4,14,14,2,1,1,2022,Hiver,True,False,Milieu,Début,13,351,12.060075326247897,91.18942260742188,Lune Gibbeuse Croissante,405717.9134102506,147142676.41129124
2022-01-18,3,12,19,24,30,2,5,1,18,18,3,1,1,2022,Hiver,True,False,Milieu,Début,17,347,16.060075326488004,99.16046905517578,Pleine Lune,398907.86693727935,147181205.59272963
2022-01-21,5,14,35,36,39,7,12,4,21,21,3,1,1,2022,Hiver,False,False,Fin,Début,20,344,19.060075326167862,85.80846405029297,Lune Gibbeuse Décroissante,389491.48875156953,147219734.77416798
2022-01-25,6,16,18,39,47,2,4,1,25,25,4,1,1,2022,Hiver,False,False,Fin,Début,24,340,23.06007532638614,47.20600891113281,Dernier Quartier,373636.6060341374,147283061.3760137
2022-01-28,10,25,29,34,45,9,10,4,28,28,4,1,1,2022,Hiver,True,False,Fin,Début,27,337,26.06007532637159,15.943560600280762,Dernier Croissant,363790.0305561836,147337961.669954
2022-02-01,1,19,36,38,49,6,9,1,1,32,5,2,1,2022,Hiver,False,True,Début,Début,31,333,0.5930568596158992,0.6831603050231934,Nouvelle Lune,367206.00813227013,147418461.88981643
2022-02-04,3,25,38,43,49,3,7,4,4,35,5,2,1,2022,Hiver,True,True,Début,Début,34,330,3.5930568595431396,15.943474769592285,Nouvelle Lune,382694.78253954306,147483562.92052263
2022-02-08,6,20,34,37,43,7,10,1,8,39,6,2,1,2022,Hiver,True,True,Début,Début,38,326,7.593056859477656,52.57252502441406,Premier Quartier,401689.5377455693,147577482.81593812
2022-02-11,13,18,38,42,45,7,11,4,11,42,6,2,1,2022,Hiver,False,True,Milieu,Début,41,323,10.593056859215721,78.89859008789062,Premier Quartier,404594.614675341,147654327.17734426
2022-02-15,9,20,31,33,44,2,12,1,15,46,7,2,1,2022,Hiver,False,True,Milieu,Début,45,319,14.593056859463104,99.0357666015625,Lune Gibbeuse Croissante,394914.70538177615,147766526.36504132
2022-02-18,25,38,41,43,50,6,10,4,18,49,7,2,1,2022,Hiver,True,True,Milieu,Début,48,316,17.593056859463104,95.01542663574219,Pleine Lune,384587.42770721804,147858350.82939038
2022-02-22,5,9,14,26,32,3,7,1,22,53,8,2,1,2022,Hiver,True,True,Fin,Début,52,312,21.593056859528588,62.481727600097656,Lune Gibbeuse Décroissante,373358.6897362818,147990461.07058242
2022-02-25,10,13,24,30,42,1,5,4,25,56,8,2,1,2022,Hiver,False,True,Fin,Début,55,309,24.593056859434,29.070266723632812,Dernier Quartier,368293.8141102535,148095295.0409992
2022-03-01,8,24,26,39,42,3,5,1,1,60,9,3,1,2022,Printemps,False,False,Début,Début,59,305,28.593056859266653,1.2385289669036865,Dernier Croissant,371989.17088487366,148239763.8671192
2022-03-04,6,20,40,42,43,10,12,4,4,63,9,3,1,2022,Printemps,True,False,Début,Début,62,302,2.100869046502339,5.328210353851318,Nouvelle Lune,384407.2819380102,148350268.87650722
2022-03-08,12,18,21,25,31,2,9,1,8,67,10,3,1,2022,Printemps,True,False,Début,Début,66,298,6.100869046480511,35.03044891357422,Premier Croissant,401348.3684088735,148500310.6575911
2022-03-11,12,19,22,23,48,2,6,4,11,70,10,3,1,2022,Printemps,False,False,Milieu,Début,69,295,9.100869046436856,63.03042984008789,Premier Quartier,403775.3554646803,148615532.61606058
2022-03-15,1,2,12,19,26,2,8,1,15,74,11,3,1,2022,Printemps,False,False,Milieu,Début,73,291,13.100869046706066,93.1601333618164,Lune Gibbeuse Croissante,391430.38944544486,148773920.45449838
2022-03-18,1,9,14,17,43,6,12,4,18,77,11,3,1,2022,Printemps,True,False,Milieu,Début,76,288,16.100869046509615,99.55461883544922,Pleine Lune,378827.22145653854,148896891.04954964
2022-03-22,7,17,21,29,40,8,11,1,22,81,12,3,1,2022,Printemps,True,False,Fin,Début,80,284,20.1008690463932,76.27667236328125,Lune Gibbeuse Décroissante,370148.73733901663,149066380.21427554
2022-03-25,6,10,24,27,29,5,12,4,25,84,12,3,1,2022,Printemps,False,False,Fin,Début,83,281,23.100869046334992,43.29887771606445,Dernier Quartier,370628.29011365963,149196395.02440116
2022-03-29,8,11,33,42,43,6,11,1,29,88,13,3,1,2022,Printemps,False,False,Fin,Début,87,277,27.10086904674972,6.9977898597717285,Dernier Croissant,378008.8330200909,149370574.38802466
2022-04-01,2,7,21,31,45,4,10,4,1,91,13,4,2,2022,Printemps,False,True,Début,Début,90,274,0.566403400793206,0.4180596172809601,Nouvelle Lune,388424.96449535456,149500063.11120167
2022-04-05,1,11,13,24,49,5,6,1,5,95,14,4,2,2022,Printemps,False,True,Début,Début,94,270,4.566403400975105,19.625478744506836,Premier Croissant,402153.660401156,149670274.53089088
2022-04-08,1,15,16,38,45,4,11,4,8,98,14,4,2,2022,Printemps,True,True,Début,Début,97,267,7.566403400844138,45.85898971557617,Premier Quartier,403755.2231648732,149796357.063994
2022-04-12,21,30,31,35,47,2,10,1,12,102,15,4,2,2022,Printemps,True,True,Milieu,Début,101,263,11.566403400938725,82.24958801269531,Lune Gibbeuse Croissante,389542.79476820584,149963367.37835193
2022-04-15,6,24,30,32,48,5,6,4,15,105,15,4,2,2022,Printemps,False,True,Milieu,Début,104,260,14.566403400633135,98.7387466430664,Lune Gibbeuse Croissante,374124.2744244466,150088629.57248434
2022-04-19,2,12,17,28,46,6,10,1,19,109,16,4,2,2022,Printemps,False,True,Milieu,Début,108,256,18.566403400654963,87.77879333496094,Lune Gibbeuse Décroissante,365166.89874195034,150256335.39162177
2022-04-22,6,11,21,35,36,1,9,4,22,112,16,4,2,2022,Printemps,True,True,Fin,Début,111,253,21.56640340062586,57.68796157836914,Lune Gibbeuse Décroissante,370163.1573599857,150381829.4206807
2022-04-26,4,25,28,34,45,8,11,1,26,116,17,4,2,2022,Printemps,True,True,Fin,Début,115,249,25.566403400705894,16.4993953704834,Dernier Quartier,383090.3230181053,150546022.0490089
2022-04-29,10,11,20,36,37,3,7,4,29,119,17,4,2,2022,Printemps,False,True,Fin,Début,118,246,28.56640340069862,1.0894008874893188,Dernier Croissant,393263.8219666285,150664864.19902292
2022-05-03,8,20,26,47,48,3,8,1,3,123,18,5,2,2022,Printemps,False,False,Début,Milieu,122,242,2.9805122012767242,8.247365951538086,Nouvelle Lune,403871.5237687759,150816198.90565842
2022-05-06,3,8,18,24,40,3,11,4,6,126,18,5,2,2022,Printemps,True,False,Début,Milieu,125,239,5.980512201706006,29.73259162902832,Premier Croissant,404338.99019734096,150924269.64831823
2022-05-10,3,25,27,28,29,4,9,1,10,130,19,5,2,2022,Printemps,True,False,Début,Milieu,129,235,9.98051220155321,67.95703887939453,Premier Quartier,389375.5016263835,151061854.7604668
2022-05-13,3,11,17,45,48,4,8,4,13,133,19,5,2,2022,Printemps,False,False,Milieu,Milieu,132,232,12.980512201531383,92.55487060546875,Lune Gibbeuse Croissante,371780.63787631853,151161187.10974324
2022-05-17,5,28,30,48,49,5,11,1,17,137,20,5,2,2022,Printemps,False,False,Milieu,Milieu,136,228,16.98051220158959,95.96546936035156,Pleine Lune,360328.3547493931,151289801.99358192
2022-05-20,8,22,23,32,50,3,9,4,20,140,20,5,2,2022,Printemps,True,False,Milieu,Milieu,139,225,19.98051220153866,71.5508804321289,Lune Gibbeuse Décroissante,367640.1761549259,151383284.96932825
2022-05-24,10,13,27,36,37,2,10,1,24,144,21,5,2,2022,Printemps,True,False,Fin,Milieu,143,221,23.980512201618694,28.6613826751709,Dernier Quartier,385999.23135441466,151501716.94985694
2022-05-27,15,23,28,34,48,3,5,4,27,147,21,5,2,2022,Printemps,False,False,Fin,Milieu,146,218,26.980512201742386,6.525646209716797,Dernier Croissant,397320.6893635627,151584000.5153078
2022-05-31,3,10,13,42,49,3,9,1,31,151,22,5,2,2022,Printemps,False,False,Fin,Milieu,150,214,1.3539934032742167,1.7267743349075317,Nouvelle Lune,405618.0530234914,151683243.69730482
2022-06-03,12,28,29,34,48,9,11,4,3,154,22,6,2,2022,Été,False,True,Début,Milieu,153,211,4.353993403092318,16.38002586364746,Premier Croissant,404784.58277767274,151749530.65282732
2022-06-07,6,16,17,25,31,2,6,1,7,158,23,6,2,2022,Été,False,True,Début,Milieu,157,207,8.353993403194181,52.34028625488281,Premier Quartier,390110.57438612095,151827552.02232182
2022-06-10,17,26,36,37,40,9,12,4,10,161,23,6,2,2022,Été,True,True,Début,Milieu,160,204,11.353993403085042,81.97883605957031,Lune Gibbeuse Croissante,371914.14497867227,151879286.87784263
2022-06-14,2,7,27,34,40,3,11,1,14,165,24,6,2,2022,Été,True,True,Milieu,Milieu,164,200,15.353993403492495,99.7512435913086,Pleine Lune,357451.90887574846,151941204.63667348
2022-06-17,19,21,22,31,38,7,11,4,17,168,24,6,2,2022,Été,False,True,Milieu,Milieu,167,197,18.353993403245113,83.94219207763672,Pleine Lune,364626.87940594915,151982899.25653133
2022-06-21,6,23,36,39,47,8,10,1,21,172,25,6,2,2022,Été,False,True,Fin,Milieu,171,193,22.353993403405184,42.75203323364258,Dernier Quartier,386680.420605845,152030853.41940463
2022-06-24,10,17,28,44,50,8,12,4,24,175,25,6,2,2022,Été,True,True,Fin,Milieu,174,190,25.353993403405184,15.929384231567383,Dernier Quartier,399699.6096828059,152059369.1153639
2022-06-28,10,35,42,47,48,2,11,1,28,179,26,6,2,2022,Été,True,True,Fin,Milieu,178,186,29.35399340314325,0.16552330553531647,Dernier Croissant,406519.54815083806,152085566.46205816
2022-07-01,6,18,24,34,46,3,12,4,1,182,26,7,3,2022,Été,False,False,Début,Milieu,181,183,2.7137285750359297,6.743679046630859,Nouvelle Lune,404254.4206057639,152095909.86647114
2022-07-05,7,10,25,45,48,3,6,1,5,186,27,7,3,2022,Été,False,False,Début,Milieu,185,179,6.713728574781271,37.160804748535156,Premier Croissant,390478.35458276933,152097532.71095663
2022-07-08,28,31,35,43,46,4,7,4,8,189,27,7,3,2022,Été,True,False,Début,Milieu,188,176,9.713728574919514,68.6556396484375,Premier Quartier,373561.19698728225,152090559.8297058
2022-07-12,14,18,24,25,50,6,11,1,12,193,28,7,3,2022,Été,True,False,Milieu,Milieu,192,172,13.713728574635752,98.52513122558594,Lune Gibbeuse Croissante,357552.53554381523,152072655.03999782
2022-07-15,9,17,29,38,39,7,10,4,15,196,28,7,3,2022,Été,False,False,Milieu,Milieu,195,169,16.713728574635752,93.53607177734375,Pleine Lune,362874.28956271044,152054019.07859856
2022-07-19,6,23,27,40,41,2,12,1,19,200,29,7,3,2022,Été,False,False,Milieu,Milieu,199,165,20.713728574555716,57.97229766845703,Lune Gibbeuse Décroissante,385975.68561969226,152021901.02455065
2022-07-22,16,18,29,32,50,4,11,4,22,203,29,7,3,2022,Été,True,False,Fin,Milieu,202,162,23.713728574810375,28.647851943969727,Dernier Quartier,400387.76512794103,151991031.31241465
2022-07-26,3,5,17,25,27,1,9,1,26,207,30,7,3,2022,Été,True,False,Fin,Milieu,206,158,27.713728574984998,3.4417948722839355,Dernier Croissant,406211.3637413348,151938957.62123203
2022-07-29,3,23,38,43,48,3,8,4,29,210,30,7,3,2022,Été,False,False,Fin,Milieu,209,155,1.0868191216504783,1.2960773706436157,Nouvelle Lune,402278.39009944163,151891110.45909405
2022-08-02,7,18,28,40,48,8,11,1,2,214,31,8,3,2022,Été,True,True,Début,Milieu,213,151,5.086819121548615,23.580402374267578,Premier Croissant,389317.47323282197,151815674.9407028
2022-08-05,3,29,33,35,44,8,10,4,5,217,31,8,3,2022,Été,False,True,Début,Milieu,216,148,8.086819121512235,54.21997833251953,Premier Quartier,375211.0354733741,151751135.66385692
2022-08-09,18,19,21,27,47,5,11,1,9,221,32,8,3,2022,Été,False,True,Début,Milieu,220,144,12.086819121825101,92.55253601074219,Lune Gibbeuse Croissante,360480.2874340963,151656957.18333113
2022-08-12,14,17,34,35,42,6,10,4,12,224,32,8,3,2022,Été,True,True,Milieu,Milieu,223,141,15.086819121570443,98.96134185791016,Pleine Lune,363673.24231872155,151581914.00096932
2022-08-16,10,14,25,32,39,7,8,1,16,228,33,8,3,2022,Été,True,True,Milieu,Milieu,227,137,19.086819121570443,73.0784683227539,Lune Gibbeuse Décroissante,385194.63598150265,151476785.77853045
2022-08-19,2,9,13,19,38,2,6,4,19,231,33,8,3,2022,Été,False,True,Milieu,Milieu,230,134,22.08681912191969,43.89813232421875,Lune Gibbeuse Décroissante,400053.59681591863,151393325.2049912
2022-08-23,19,26,31,39,48,2,3,1,23,235,34,8,3,2022,Été,False,True,Fin,Milieu,234,130,26.08681912165048,11.428783416748047,Dernier Croissant,404994.19554625213,151274233.3865948
2022-08-26,22,23,25,38,44,11,12,4,26,238,34,8,3,2022,Été,True,True,Fin,Milieu,237,127,29.086819121890585,0.4446133077144623,Dernier Croissant,399055.1322722002,151178342.89430407
2022-08-30,4,6,10,15,19,1,4,1,30,242,35,8,3,2022,Été,True,True,Fin,Milieu,241,123,3.4881396718192264,12.339986801147461,Nouvelle Lune,386008.949194633,151041453.28693497
2022-09-02,7,12,13,20,45,3,12,4,2,245,35,9,3,2022,Automne,True,False,Début,Fin,244,120,6.48813967157912,39.852638244628906,Premier Croissant,375393.68907231576,150932633.53912804
2022-09-06,7,10,22,29,44,4,5,1,6,249,36,9,3,2022,Automne,True,False,Début,Fin,248,116,10.488139672037505,82.82109069824219,Premier Quartier,365015.34919790097,150781691.168522
2022-09-09,17,23,24,26,27,4,9,4,9,252,36,9,3,2022,Automne,False,False,Début,Fin,251,113,13.488139672008401,99.3736801147461,Lune Gibbeuse Croissante,367322.72670779517,150666130.37439072
2022-09-13,9,12,15,40,47,1,11,1,13,256,37,9,3,2022,Automne,False,False,Milieu,Fin,255,109,17.4881396716155,86.29817199707031,Pleine Lune,385622.53442982404,150510586.97216648
2022-09-16,10,27,36,45,49,3,4,4,16,259,37,9,3,2022,Automne,True,False,Milieu,Fin,258,106,20.488139671600948,60.3991813659668,Lune Gibbeuse Décroissante,399684.14473278105,150392636.4949467
2022-09-20,11,21,23,32,48,3,12,1,20,263,38,9,3,2022,Automne,True,False,Milieu,Fin,262,102,24.488139671710087,23.810333251953125,Dernier Quartier,403663.26940796897,150232402.89382485
2022-09-23,14,15,22,35,48,3,8,4,23,266,38,9,3,2022,Automne,False,False,Fin,Fin,265,99,27.48813967183378,4.680584907531738,Dernier Croissant,395504.8116505153,150109227.2140309
2022-09-27,4,20,21,34,44,1,3,1,27,270,39,9,3,2022,Automne,False,False,Fin,Fin,269,95,1.9204733656806638,4.177214622497559,Nouvelle Lune,380793.60378457955,149940308.71989334
2022-09-30,1,2,11,16,26,3,12,4,30,273,39,9,3,2022,Automne,True,False,Fin,Fin,272,92,4.920473365666112,26.30875587463379,Premier Croissant,373165.20370612916,149810445.4941427
2022-10-04,3,18,28,42,43,3,12,1,4,277,40,10,4,2022,Automne,True,True,Début,Fin,276,88,8.920473365375074,70.48998260498047,Premier Quartier,369331.42866259324,149635124.7893426
